Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,36c069a8-8f9e-b246-f3af-1b6cffe0751a_123150_5.png,2190307,341832,4019,1114711,0.7965702818372519,0.6619167449623561,0.9981684581051311,0.6627216553737377,0.6935715852855854,0.7965702818372519,0.988379388811945,0.2346872011330939,0.0018315418948688573,0.25,1.75
HistoKit (no postprocessing),gaussian,76bd570a-7866-8dee-341c-c3f9290b76cf_114927_1.png,2686970,424712,58880,281817,0.940381690035605,0.8874721031077725,0.9785567310668828,0.9050733515068612,0.9013152959162363,0.940381690035605,0.8782444705454184,0.6011246530574117,0.021443268933117248,0.25,1.75
HistoKit (no postprocessing),gaussian,96e6b3f2-f43e-7954-4202-361d3af0da92_104636_1.png,4604604,242975,93964,367306,0.9523012202706009,0.9089456232034195,0.9800015664347095,0.9261237633022319,0.9131129930423714,0.9523012202706008,0.7211245952531468,0.3981362683747323,0.019998433565290533,0.25,1.75
HistoKit (no postprocessing),gaussian,32e0aaf3-9973-5f67-ccc7-24d8d8604aa6_110737_5.png,0,5464999,8909,0,0.0,0.0,0.0,,0.9983724607720846,,0.9983724607720846,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,96e6b3f2-f43e-7954-4202-361d3af0da92_104636_4.png,3273846,359364,7502,1772179,0.7862854227857933,0.6478338791897224,0.997713744473308,0.6487970233996067,0.6712143289048311,0.7862854227857933,0.979551116756527,0.16859336171027278,0.002286255526692079,0.25,1.75
HistoKit (no postprocessing),gaussian,db9f8afe-40d5-d8aa-882f-512377b755a1_120139_3.png,5419722,840886,344641,120651,0.9588409671840191,0.9209361269149062,0.9402117805558047,0.9782233073477183,0.9308208566883243,0.9588409671840191,0.7092929979663053,0.8745227692746093,0.05978821944419531,0.25,1.75
HistoKit (no postprocessing),gaussian,9761f929-4dae-801a-b291-ba7ecada0fc3_101038_1.png,5083709,267176,20275,976639,0.9107054501783,0.836050680991076,0.9960276129392255,0.8388477031351995,0.8429512339631422,0.9107054501783,0.9294662394634216,0.21480364845254318,0.003972387060774485,0.25,1.75
HistoKit (no postprocessing),gaussian,0a6bb222-fb92-5dbe-8347-47a6b9e62ff2_125049_1.png,5672091,221890,52038,1925488,0.8515561217825822,0.7414869267311031,0.9909090099122504,0.7465655835891933,0.7487741546821974,0.8515561217825822,0.8100303729447154,0.10333066651516408,0.009090990087749594,0.25,1.75
HistoKit (no postprocessing),gaussian,d7d9e09c-5b48-9d63-55ef-dabd0e7bf5cd_123455_3.png,0,3205495,3176,0,0.0,0.0,0.0,,0.9990101820971985,,0.9990101820971985,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,4c439187-b529-301f-82bf-3874dfa019f2_103211_1.png,5209178,2767973,7046,73083,0.9923675654153908,0.9848507564412502,0.9986492144509131,0.9861644473834216,0.9900550806227412,0.9923675654153908,0.9974609182856046,0.9742761142335807,0.001350785549086849,0.25,1.75
HistoKit (no postprocessing),gaussian,0fcbbf47-bbbc-4a27-0d18-fe35bf99ccdb_133554_3.png,1753175,233894,9614,898765,0.7942390121794566,0.6587035243320256,0.9945461425048602,0.6610915028243475,0.6862734195191901,0.7942390121794566,0.9605187509239943,0.20649992627966582,0.005453857495139804,0.25,1.75
HistoKit (no postprocessing),gaussian,ed9d6e50-ec08-4213-59eb-4f99b1955e7c_103016_3.png,9738573,212903,116952,529696,0.9678664967450968,0.9377338238637387,0.988133356670497,0.9484142848224953,0.9389846731364909,0.9678664967450968,0.6454442103348441,0.28669982049531445,0.011866643329502994,0.25,1.75
HistoKit (no postprocessing),gaussian,16277008-7349-6ea9-1043-9abf63a9d11e_105523_2.png,6934840,373100,3765,1466989,0.9041256590263352,0.8250267619397272,0.9994573837248265,0.8253964702209483,0.8324632342806344,0.9041256590263352,0.9900096851657756,0.2027619316239595,0.0005426162751734679,0.25,1.75
HistoKit (no postprocessing),gaussian,aedd99b7-9b77-3379-0a55-09f4124063bb_103758_2.png,4562628,131525,23188,816183,0.9157649353056567,0.844618445875314,0.9949435389470489,0.8482595874813226,0.8483116726339309,0.9157649353056567,0.8501224848590616,0.13878219873631964,0.0050564610529511,0.25,1.75
HistoKit (no postprocessing),gaussian,e2bfe175-7bb7-d3b3-d437-ffbd60d747a4_123954_6.png,2224703,164457,9933,676836,0.8662878503945056,0.7641162271181038,0.9955549807664426,0.766732068740072,0.7767279413796613,0.8662878503945057,0.9430414587992431,0.19548124137488365,0.004445019233557501,0.25,1.75
HistoKit (no postprocessing),gaussian,6fecdbd3-f25f-98e1-f3e7-fdc984783bf1_110414_3.png,2331684,783557,372921,964588,0.777114411776812,0.6354759752348813,0.8621162794567044,0.707370022862191,0.6996218067486385,0.777114411776812,0.6775373158849541,0.4482219724336368,0.1378837205432956,0.25,1.75
HistoKit (no postprocessing),gaussian,db9f8afe-40d5-d8aa-882f-512377b755a1_120139_1.png,4106213,7214333,1369173,286181,0.8322465640701353,0.7126903149785466,0.7499403695008899,0.9348462364715006,0.8724285791351659,0.8322465640701354,0.8404879078549021,0.9618451482125092,0.25005963049911,0.25,1.75
HistoKit (no postprocessing),gaussian,cbe296c0-32ef-a6c0-58c3-7dcdd9f9743d_115103_5.png,2645722,657167,34477,224780,0.9532929264249687,0.9107542601857018,0.9871364029312749,0.9216931393881628,0.9272188731174972,0.9532929264249687,0.950152101370069,0.7451320770976033,0.01286359706872512,0.25,1.75
HistoKit (no postprocessing),gaussian,042c1e4d-d1be-7f85-b2e1-b98e0b68f672_101215_1.png,3928788,683457,1349690,27625,0.8508574708678207,0.7404281447231612,0.7443031873960638,0.9930176652437448,0.7700473824454551,0.8508574708678208,0.3361571986678779,0.9611507533589656,0.25569681260393623,0.25,1.75
HistoKit (no postprocessing),gaussian,73e02c87-178a-0dc6-cf2c-3f6aeb0c5685_124434_1.png,0,9476323,1896585,0,0.0,0.0,0.0,,0.8332365829390337,,0.8332365829390337,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,15fe4c3f-571c-b45d-d559-12744253eeb9_122421_3.png,2440136,165771,1082,232328,0.9543557851270377,0.9126964712782201,0.9995567786244407,0.9130659945278964,0.9177936102238672,0.9543557851270377,0.9935152499505553,0.4164064717570253,0.00044322137555924954,0.25,1.75
HistoKit (no postprocessing),gaussian,15fe4c3f-571c-b45d-d559-12744253eeb9_122421_1.png,4751593,1678572,244658,10219,0.9738803694954624,0.9490904769228619,0.9510316835563305,0.9978539681953005,0.9618735379673007,0.9738803694954623,0.8727879660779002,0.993948925592332,0.04896831644366946,0.25,1.75
HistoKit (no postprocessing),gaussian,78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_4.png,0,3170014,2186,0,0.0,0.0,0.0,,0.9993108883424753,,0.9993108883424753,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_6.png,0,5887325,42262,0,0.0,0.0,0.0,,0.9928726907961718,,0.9928726907961718,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,a2afe16d-3866-9541-f2c7-cc8ca97faf02_130229_2.png,1340203,2135490,29361,3616,0.9878465369614242,0.9759849400661239,0.9785617904676233,0.9973091614272458,0.9906012819672412,0.9878465369614241,0.9864374037751328,0.9983095741865995,0.021438209532376726,0.25,1.75
HistoKit (no postprocessing),gaussian,adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_8.png,0,7385211,16380,0,0.0,0.0,0.0,,0.9977869622895942,,0.9977869622895942,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_5.png,0,5526564,30156,0,0.0,0.0,0.0,,0.9945730574871507,,0.9945730574871507,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,46e107b0-7f41-8fd8-abd7-fbe9d0e935a4_133028_1.png,0,8907490,354766,0,0.0,0.0,0.0,,0.9616976684729941,,0.9616976684729941,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,f010c097-faf6-f2df-c82a-aca0270a9814_110553_3.png,543555,4199137,124564,1174,0.896328311544398,0.8121331016460653,0.8135601591931976,0.9978447998913221,0.9741727826013725,0.8963283115443978,0.9711904222794314,0.9997204968870163,0.18643984080680237,0.25,1.75
HistoKit (no postprocessing),gaussian,15fe4c3f-571c-b45d-d559-12744253eeb9_122421_5.png,3415094,267220,3446,898952,0.8832993257365647,0.790990232292266,0.9989919673310829,0.7916220642988044,0.8031723693876518,0.8832993257365648,0.9872684415478856,0.22914287086296017,0.00100803266891714,0.25,1.75
HistoKit (no postprocessing),gaussian,c149f6be-4555-ddd6-581f-abc8aeab9698_132314_1.png,3643665,2093204,108664,90187,0.9734375912097236,0.9482497925838175,0.9710409188533308,0.9758461235206966,0.9664992620945732,0.9734375912097236,0.9506491760632336,0.9586940680803393,0.028959081146669174,0.25,1.75
HistoKit (no postprocessing),gaussian,f4701930-c3d0-97f5-7529-fedf8cc9402a_110850_3.png,2346121,427369,698,7734,0.9982062146832561,0.9964188531751037,0.999702576125385,0.9967143260736112,0.9969690020065264,0.9982062146832561,0.9983694141337688,0.9822248984723158,0.0002974238746149575,0.25,1.75
HistoKit (no postprocessing),gaussian,4a12a0e8-253e-42bb-77ff-6e284ada3080_105659_1.png,1911616,1400636,38142,9666,0.9876498305364967,0.9756009929448655,0.9804375722525565,0.9949689842511407,0.9857716826485241,0.9876498305364966,0.9734900033222638,0.993146148839043,0.019562427747443527,0.25,1.75
HistoKit (no postprocessing),gaussian,e2bfe175-7bb7-d3b3-d437-ffbd60d747a4_123954_3.png,4622065,274168,13043,743534,0.9243476486212425,0.8593367991400059,0.9971860418354869,0.8614257233908087,0.8661591314762038,0.9243476486212424,0.9545873939368618,0.26939909718168975,0.002813958164513103,0.25,1.75
HistoKit (no postprocessing),gaussian,e4c17e5d-ca75-8d00-1c03-2c4b0f9dc6a7_131509_7.png,0,4733022,115176,0,0.0,0.0,0.0,,0.976243544508702,,0.976243544508702,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_6.png,0,6301249,518671,0,0.0,0.0,0.0,,0.9239476416145644,,0.9239476416145644,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,5b6306df-eee5-32e5-a263-7c4b8cf32245_100047_3.png,6725308,567877,16863,21304,0.9971704637846127,0.9943568949393617,0.9974988768454552,0.9968422669037437,0.9947940025250459,0.9971704637846127,0.971161541881862,0.9638413322900773,0.0025011231545447304,0.25,1.75
HistoKit (no postprocessing),gaussian,67cf3804-696c-ef64-2d57-43ad0b86332a_122601_2.png,5853237,4359033,14214,235011,0.9791542928606684,0.9591599259446433,0.9975774829649195,0.9613992399783977,0.9761769230879526,0.9791542928606684,0.9967497833989253,0.9488444168144667,0.0024225170350804805,0.25,1.75
HistoKit (no postprocessing),gaussian,18a7f9da-53be-2120-be0a-0738920b492f_101923_4.png,8387373,251232,72484,1538403,0.9123833810889187,0.8388832656882298,0.9914320064748139,0.8450092970060981,0.8428325033084566,0.9123833810889187,0.7760876817951537,0.14038169794399416,0.008567993525186064,0.25,1.75
HistoKit (no postprocessing),gaussian,2852fafe-6f36-4c12-47aa-96e73b433b3f_123004_2.png,2479015,1107464,7222,107197,0.9774430457556104,0.9558812755597405,0.9970952085420658,0.958550575126865,0.9690834494763163,0.9774430457556105,0.9935210453885668,0.9117473928939844,0.0029047914579342195,0.25,1.75
HistoKit (no postprocessing),gaussian,7fcfd7e6-a936-d1a4-6766-2f191e54690d_131809_1.png,3174403,251265,10140,701227,0.8992422706922337,0.8169302351914807,0.9968158696553948,0.8190676096531403,0.8280490737931876,0.8992422706922337,0.9612096172605726,0.2637974912125246,0.003184130344605176,0.25,1.75
HistoKit (no postprocessing),gaussian,6dacef70-8f47-e898-de47-4738667f2bb0_100303_3.png,2827414,198442,272,660058,0.8954372954722589,0.8106713107384028,0.9999038082729129,0.810734537797006,0.8208636243531933,0.8954372954722589,0.9986311986070433,0.23114967967384975,9.619172708709524e-05,0.25,1.75
HistoKit (no postprocessing),gaussian,78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_1.png,0,2767497,6263,0,0.0,0.0,0.0,,0.9977420541070604,,0.9977420541070604,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,f4701930-c3d0-97f5-7529-fedf8cc9402a_110850_4.png,2528190,506718,3425,35437,0.9923728843497521,0.9848612338199616,0.9986471086638371,0.9861770062493491,0.987356893977103,0.9923728843497522,0.9932861962234119,0.9346367736164012,0.0013528913361628842,0.25,1.75
HistoKit (no postprocessing),gaussian,eb22b9cd-e52e-fa2d-85a8-60a50dc5a7c4_102757_1.png,2187177,588526,17912,33066,0.9884804123170872,0.9772232039335971,0.9918769718591858,0.9851070355812405,0.9819654216376026,0.988480412317087,0.9704635923210617,0.9468043346761219,0.00812302814081427,0.25,1.75
HistoKit (no postprocessing),gaussian,adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_4.png,0,4480476,2955120,0,0.0,0.0,0.0,,0.6025711994035179,,0.6025711994035179,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,d7d73023-1258-3c47-44ee-6493877f23d1_111048_2.png,6463064,417888,27168,821224,0.938408597903956,0.8839640148282367,0.9958140171260442,0.8872609100573728,0.890237515628752,0.938408597903956,0.938955996548749,0.3372479646714744,0.004185982873955815,0.25,1.75
HistoKit (no postprocessing),gaussian,db9f8afe-40d5-d8aa-882f-512377b755a1_120139_2.png,3008507,1928026,81993,57217,0.9773871126196838,0.9557742961009519,0.9734693415304967,0.9813365456251117,0.9725734734796462,0.9773871126196838,0.9592078482840212,0.9711788430937673,0.026530658469503317,0.25,1.75
HistoKit (no postprocessing),gaussian,0a6bb222-fb92-5dbe-8347-47a6b9e62ff2_125049_4.png,7470205,470557,18177,6130474,0.708443585989912,0.5485192735718771,0.9975726398573149,0.5492523571801085,0.5635977879277156,0.7084435859899121,0.9628079896221666,0.0712853795111703,0.0024273601426850287,0.25,1.75
HistoKit (no postprocessing),gaussian,f569a03d-b1d7-9121-59cf-f65992813d75_131224_1.png,0,4164954,203952,0,0.0,0.0,0.0,,0.953317375104889,,0.953317375104889,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,0823ec0e-9dd5-2324-aa8d-fe8db13ea4cd_103937_1.png,1446653,4072410,32339,48270,0.9728946523353895,0.9472199269018675,0.9781344320997003,0.9677107115215967,0.9856046925605643,0.9728946523353895,0.9921215645585151,0.9882859139753633,0.021865567900299664,0.25,1.75
HistoKit (no postprocessing),gaussian,98491719-8df8-3c0a-7325-de39c48b2a96_133826_2.png,2680094,1623861,107132,53723,0.9708651064662963,0.9433798354000723,0.9615632173350851,0.9803487212201841,0.9639727110448149,0.9708651064662963,0.9381095128634258,0.9679759702047707,0.03843678266491486,0.25,1.75
HistoKit (no postprocessing),gaussian,2852fafe-6f36-4c12-47aa-96e73b433b3f_123004_1.png,2099269,2840172,31670,120822,0.9649526663801444,0.9322787809185789,0.985138007235308,0.9455779064912204,0.9700522375294411,0.9649526663801445,0.9889722345449367,0.959195459362633,0.014861992764691996,0.25,1.75
HistoKit (no postprocessing),gaussian,8469f8e6-543f-6b82-f38a-8b184a96e4e9_104905_1.png,8823954,8918384,5959393,166386,0.7423294502026547,0.5902415782275175,0.5968847244132198,0.9814928022744412,0.7433488783384127,0.7423294502026546,0.5994433173719435,0.9816851719966493,0.4031152755867802,0.25,1.75
HistoKit (no postprocessing),gaussian,18a7f9da-53be-2120-be0a-0738920b492f_101923_3.png,11713865,131196,84730,429545,0.9785199694010589,0.9579433176263928,0.9928186364562899,0.9646273163798307,0.9583897549188727,0.9785199694010589,0.607597047136519,0.23396898033138294,0.0071813635437100775,0.25,1.75
HistoKit (no postprocessing),gaussian,46e107b0-7f41-8fd8-abd7-fbe9d0e935a4_133028_6.png,0,5253435,24020,0,0.0,0.0,0.0,,0.995448563749004,,0.995448563749004,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,8956f1ca-9d66-b2d7-8ef9-bd09fb590f4a_110204_2.png,6192532,1439645,158502,460575,0.9523938566953404,0.9091144250939829,0.9750431189629909,0.9307729456327698,0.9249717679276387,0.9523938566953404,0.9008213887708703,0.757620170296071,0.02495688103700909,0.25,1.75
HistoKit (no postprocessing),gaussian,c93efc84-bec7-4ba6-b526-5de46512cbba_100824_1.png,7387205,848660,57538,35702,0.9937286659290473,0.9875355008960028,0.9922713248798515,0.9951902940451767,0.9888055199208078,0.9937286659290472,0.9365061498701167,0.9596296539200011,0.0077286751201485395,0.25,1.75
HistoKit (no postprocessing),gaussian,36c069a8-8f9e-b246-f3af-1b6cffe0751a_123150_4.png,3304880,196400,80092,1180988,0.8397782193514288,0.7238083557455606,0.9763389475599799,0.7367314419416711,0.7351985150219639,0.8397782193514288,0.7103279660894348,0.142588725907297,0.023661052440020182,0.25,1.75
HistoKit (no postprocessing),gaussian,36c069a8-8f9e-b246-f3af-1b6cffe0751a_123150_3.png,6145570,353866,3965,2097975,0.8539617649592721,0.7451424733040639,0.9993552358023818,0.7455008737139179,0.7556274716975516,0.8539617649592721,0.9889193501960423,0.14432665087173271,0.0006447641976181939,0.25,1.75
HistoKit (no postprocessing),gaussian,6dacef70-8f47-e898-de47-4738667f2bb0_100303_1.png,8097470,338058,11433,1594367,0.9097902671461973,0.8345093973474922,0.9985900682250114,0.8354938284661618,0.8400809136002728,0.9097902671461973,0.9672867112457831,0.1749397777404039,0.0014099317749885526,0.25,1.75
HistoKit (no postprocessing),gaussian,18a7f9da-53be-2120-be0a-0738920b492f_101923_5.png,7014672,412372,4446,1457300,0.9056395644205798,0.8275514492088522,0.9993665870840183,0.8279857393296389,0.8355517455131688,0.9056395644205797,0.9893334740822134,0.22055847228818745,0.0006334129159817516,0.25,1.75
HistoKit (no postprocessing),gaussian,e2bfe175-7bb7-d3b3-d437-ffbd60d747a4_123954_2.png,3849049,177255,48527,189369,0.9700231628199316,0.9417912401561558,0.9875494409858846,0.9531081230323359,0.9442108719103232,0.9700231628199316,0.7850714405931385,0.48347898664571876,0.01245055901411544,0.25,1.75
HistoKit (no postprocessing),gaussian,103a5b47-1de4-c7ee-81eb-83cd201d2a51_131937_2.png,2675826,1770003,107091,19890,0.9768225029856901,0.9546950610584318,0.9615184355120904,0.9926216263137512,0.972231297604755,0.97682250298569,0.9429485150983382,0.9888876038958754,0.038481564487909625,0.25,1.75
HistoKit (no postprocessing),gaussian,d18df4a2-af46-984e-1fcb-35841267a2a7_132544_2.png,8500206,142352,126475,316692,0.9745942618771067,0.9504474430396674,0.9853390892743107,0.9640812449004174,0.9512238153807209,0.9745942618771067,0.5295301439215555,0.3101053493782731,0.014660910725689289,0.25,1.75
HistoKit (no postprocessing),gaussian,0f170c8e-9c83-6973-94f2-3858ac80f3dc_115930_3.png,6449830,353051,41359,695872,0.9459384840723593,0.8974224651773514,0.9936284400284755,0.9026167058184067,0.9022254576589844,0.9459384840723594,0.8951370401358992,0.3365842869304992,0.006371559971524477,0.25,1.75
HistoKit (no postprocessing),gaussian,d7d73023-1258-3c47-44ee-6493877f23d1_111048_3.png,6253231,272639,7175,1300053,0.9053672118022049,0.8270967410841061,0.9988539081970083,0.8278824151190396,0.8331148161302208,0.9053672118022048,0.9743579663633699,0.1733581654894919,0.001146091802991691,0.25,1.75
HistoKit (no postprocessing),gaussian,aedd99b7-9b77-3379-0a55-09f4124063bb_103758_4.png,4481270,121711,19982,460867,0.9490808861098489,0.903096036189378,0.995560790642248,0.9067474252534885,0.9054159954207753,0.9490808861098489,0.8589768019591653,0.20891794746797854,0.004439209357752021,0.25,1.75
HistoKit (no postprocessing),gaussian,8956f1ca-9d66-b2d7-8ef9-bd09fb590f4a_110204_1.png,6863135,3372665,646276,128289,0.9465848001166829,0.8985866163897508,0.913937857443147,0.9816505192647449,0.9296512876730245,0.9465848001166829,0.8391924638853867,0.9633559881106692,0.08606214255685299,0.25,1.75
HistoKit (no postprocessing),gaussian,5b6306df-eee5-32e5-a263-7c4b8cf32245_100047_4.png,5961575,360239,5054,25002,0.9974855281503556,0.9949836697219839,0.9991529555465909,0.9958236568242587,0.9952681651230267,0.9974855281503556,0.9861645309381784,0.935100365745079,0.0008470444534091193,0.25,1.75
HistoKit (no postprocessing),gaussian,4a12a0e8-253e-42bb-77ff-6e284ada3080_105659_3.png,785131,3467962,9036,53255,0.9618444240401384,0.9264935297879923,0.988622040452449,0.9364791396802905,0.9855653633604796,0.9618444240401384,0.9974012064430293,0.9848759675987023,0.011377959547551083,0.25,1.75
HistoKit (no postprocessing),gaussian,67cf3804-696c-ef64-2d57-43ad0b86332a_122601_3.png,2872634,3892207,1128273,247774,0.8067706596323853,0.6761237193378369,0.7179956944762775,0.9205956400573259,0.8309708965410162,0.8067706596323854,0.7752659108292435,0.9401509330598378,0.2820043055237225,0.25,1.75
HistoKit (no postprocessing),gaussian,103a5b47-1de4-c7ee-81eb-83cd201d2a51_131937_3.png,501620,9910892,24930,244,0.9755215312121382,0.9522128194322639,0.952654068939322,0.999513812506974,0.9975881627402855,0.9755215312121382,0.9974908970792754,0.9999753812277422,0.047345931060678,0.25,1.75
HistoKit (no postprocessing),gaussian,36c069a8-8f9e-b246-f3af-1b6cffe0751a_123150_2.png,4526814,357620,4516,1471430,0.8598285172790466,0.7541221038322372,0.9990033831126843,0.7546898725693719,0.7679468836767614,0.8598285172790466,0.987529546910553,0.19552226565703507,0.0009966168873156447,0.25,1.75
HistoKit (no postprocessing),gaussian,042c1e4d-d1be-7f85-b2e1-b98e0b68f672_101215_2.png,0,16699157,297781,0,0.0,0.0,0.0,,0.982480314983793,,0.982480314983793,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,e4c17e5d-ca75-8d00-1c03-2c4b0f9dc6a7_131509_4.png,0,13000323,456535,0,0.0,0.0,0.0,,0.9660741757102587,,0.9660741757102587,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,46e107b0-7f41-8fd8-abd7-fbe9d0e935a4_133028_4.png,0,5751871,56687,0,0.0,0.0,0.0,,0.9902407792088845,,0.9902407792088845,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_2.png,0,3791908,10520,0,0.0,0.0,0.0,,0.9972333466932182,,0.9972333466932182,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,aedd99b7-9b77-3379-0a55-09f4124063bb_103758_3.png,2247239,1203630,376155,1442695,0.7119031357154262,0.5526782615924049,0.8566151329156048,0.609018752096921,0.6548487689761067,0.7119031357154262,0.7618948148007482,0.4548307558595411,0.14338486708439524,0.25,1.75
HistoKit (no postprocessing),gaussian,d07adf84-9a4a-637f-4bfb-56af281dbf05_133243_1.png,3505936,889800,10159,16273,0.9962445498233665,0.9925172009258378,0.9971107151541696,0.995379888019138,0.9940228412850891,0.9962445498233665,0.9887117079778078,0.9820400784484252,0.0028892848458303886,0.25,1.75
HistoKit (no postprocessing),gaussian,c93efc84-bec7-4ba6-b526-5de46512cbba_100824_2.png,3114257,317502,2208,23578,0.995877076571319,0.9917880105463523,0.9992915049583422,0.9924859019037011,0.9925421071887712,0.9958770765713189,0.9930937412029652,0.9308725225753489,0.0007084950416577757,0.25,1.75
HistoKit (no postprocessing),gaussian,f4701930-c3d0-97f5-7529-fedf8cc9402a_110850_2.png,3814711,435834,7946,19735,0.9963849252125772,0.9927958938078155,0.9979213410986129,0.9948532330354893,0.9935297948261733,0.9963849252125772,0.9820947316237776,0.9566805467448399,0.0020786589013871764,0.25,1.75
HistoKit (no postprocessing),gaussian,18a7f9da-53be-2120-be0a-0738920b492f_101923_1.png,4413275,470110,12983,1965064,0.8169254253536712,0.6905105078417266,0.9970668225846754,0.6919160301765084,0.7117151346832556,0.8169254253536714,0.9731252574556037,0.19304986009213304,0.0029331774153246374,0.25,1.75
HistoKit (no postprocessing),gaussian,adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_2.png,0,5951554,183966,0,0.0,0.0,0.0,,0.9700162333428951,,0.9700162333428951,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,8469f8e6-543f-6b82-f38a-8b184a96e4e9_104905_2.png,8256282,3788403,445374,247301,0.9597404604492853,0.9225971250057409,0.9488173285636665,0.9709180236142811,0.9456186368289818,0.9597404604492852,0.8948045681196719,0.9387217199279233,0.051182671436333496,0.25,1.75
HistoKit (no postprocessing),gaussian,9761f929-4dae-801a-b291-ba7ecada0fc3_101038_2.png,5211281,213083,97551,389445,0.9553606113098257,0.9145362712272499,0.9816247717011953,0.9304652646817573,0.9176169274075678,0.9553606113098257,0.6859616139894539,0.3536482951829624,0.01837522829880471,0.25,1.75
HistoKit (no postprocessing),gaussian,103a5b47-1de4-c7ee-81eb-83cd201d2a51_131937_1.png,1389855,2660850,134047,5050,0.9523445709154459,0.9090246129374893,0.912036994504896,0.9963796817704431,0.9668010564699716,0.9523445709154459,0.9520386618898657,0.9981057053902997,0.08796300549510401,0.25,1.75
HistoKit (no postprocessing),gaussian,a2afe16d-3866-9541-f2c7-cc8ca97faf02_130229_1.png,1109695,6659808,20222,9075,0.9869715082623771,0.9742781336479975,0.9821031102284504,0.9918884131680328,0.9962433964199621,0.9869715082623771,0.9969727680863709,0.9986392023971631,0.01789688977154959,0.25,1.75
HistoKit (no postprocessing),gaussian,36c069a8-8f9e-b246-f3af-1b6cffe0751a_123150_1.png,3125597,199056,34978,1043561,0.8528542581291843,0.7434576331498315,0.9889330264271533,0.7496950223522352,0.7550551963212142,0.8528542581291843,0.8505430834835964,0.16019095183793558,0.011066973572846714,0.25,1.75
HistoKit (no postprocessing),gaussian,32e0aaf3-9973-5f67-ccc7-24d8d8604aa6_110737_7.png,0,4626734,244990,0,0.0,0.0,0.0,,0.9497118473870851,,0.9497118473870851,1.0,1.0,0.25,1.75
HistoKit (no postprocessing),gaussian,ed9d6e50-ec08-4213-59eb-4f99b1955e7c_103016_1.png,5173965,236793,10013,812172,0.9263942224408612,0.8628811820918423,0.9980684717411995,0.8643245218076365,0.8680904028803087,0.9263942224408612,0.9594296735087477,0.22573965766255308,0.0019315282588004811,0.25,1.75
HistoKit (no postprocessing),gaussian,cbe296c0-32ef-a6c0-58c3-7dcdd9f9743d_115103_2.png,2743883,1265606,2801829,84154,0.655353534002512,0.48737980619787397,0.49477560320478237,0.9702429635821597,0.5814669394640425,0.655353534002512,0.3111558021209927,0.9376526197249881,0.5052243967952177,0.25,1.75
HistoKit (no postprocessing),gaussian,d7d73023-1258-3c47-44ee-6493877f23d1_111048_1.png,5797561,466252,114946,2597733,0.8104055962198524,0.6812452997800297,0.9805588390846726,0.6905727184777567,0.6978018807347013,0.8104055962198523,0.802225747507734,0.15217176324296627,0.01944116091532746,0.25,1.75
HistoKit (no postprocessing),gaussian,9761f929-4dae-801a-b291-ba7ecada0fc3_101038_4.png,5039921,535756,5510,2408919,0.8067571129199935,0.6761046905498131,0.9989079228315678,0.6766048136354117,0.6978226571712566,0.8067571129199934,0.9898201623600965,0.18194062163057043,0.0010920771684321915,0.25,1.75
HistoKit (no postprocessing),gaussian,367a29b2-8f5a-4095-840e-86626c38d291_123703_3.png,4499021,1562181,58142,32346,0.990043714440069,0.9802837296974469,0.9872416237909418,0.9928617567281574,0.9852905461751161,0.9900437144400691,0.9641170309870316,0.97971436043416,0.012758376209058135,0.25,1.75
