Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,c38dfb82-e376-0eab-4312-72ca49852e8b_104329_1.png,3513410,810325,42665,77338,0.9832089027530134,0.9669723755598386,0.9880022215504454,0.9784618692261334,0.9729950325604255,0.9832089027530134,0.9499818286263614,0.9128745931733101,0.011997778449554635,0.25,1.75
HistoKit (no postprocessing),gaussian,59c3e1ff-f1eb-ac9b-3a83-925048a454e4_130514_3.png,2348219,404641,7838,69390,0.983822077204396,0.9681592712601017,0.996673255358423,0.971298088317838,0.9727118026011912,0.983822077204396,0.980997820495104,0.853617168497419,0.0033267446415770076,0.25,1.75
HistoKit (no postprocessing),gaussian,7d4546a5-f4cc-3733-763f-d1c5a5904dff_120251_4.png,3286367,261029,5618,168522,0.9741895283652844,0.9496778940195757,0.9982934308631418,0.9512221666166409,0.9532074928201689,0.9741895283652843,0.978930946157279,0.6076787156821891,0.001706569136858157,0.25,1.75
HistoKit (no postprocessing),gaussian,7e3642ed-4a56-9d3f-3ecf-de46d455c0fd_113100_3.png,3820312,1312202,241621,113777,0.9555531488032424,0.914889204470617,0.9405157593687538,0.9710792002926217,0.9352398507847793,0.9555531488032424,0.8444990195150928,0.9202113074596471,0.05948424063124626,0.25,1.75
HistoKit (no postprocessing),gaussian,7e3642ed-4a56-9d3f-3ecf-de46d455c0fd_113100_4.png,8164058,3774083,5932,99831,0.993564331342588,0.9872109686533723,0.999273928119863,0.987919610246459,0.9912185450830562,0.993564331342588,0.9984306940580924,0.9742299390229107,0.0007260718801369402,0.25,1.75
HistoKit (no postprocessing),gaussian,3e1fffa8-5bae-87b0-bc39-e4a1bc285608_122517_7.png,3635841,351513,482,2550676,0.7402830545952087,0.5876582491770243,0.9998674485187372,0.5877040344348847,0.6098259053436011,0.7402830545952086,0.9986306623673632,0.12111995462735198,0.0001325514812628031,0.25,1.75
HistoKit (no postprocessing),gaussian,b0f43f79-08e2-79bc-61fa-379c7ef1dd21_131900_5.png,7424054,146762,24020,425205,0.9706337699519256,0.9429430863557611,0.996775005189261,0.945828644461853,0.9439871940804293,0.9706337699519256,0.8593528592006183,0.2565917264457565,0.0032249948107389913,0.25,1.75
HistoKit (no postprocessing),gaussian,cbd7b0be-5303-525e-8ff2-6d1502e77bdd_110516_5.png,4547849,503775,137020,108831,0.9736819878587587,0.9487137284352379,0.9707526507144597,0.9766290576118608,0.9535909088763986,0.9736819878587588,0.7861718646368964,0.8223474794566165,0.029247349285540323,0.25,1.75
HistoKit (no postprocessing),gaussian,66e65946-ef0a-6028-f7a7-e909aade97a4_112429_5.png,13326970,461433,17855,16782,0.9987021788385345,0.9974077219903265,0.9986620281644757,0.9987423327411961,0.9974942559668496,0.9987021788385345,0.9627468244562768,0.9649069978984348,0.0013379718355242575,0.25,1.75
HistoKit (no postprocessing),gaussian,1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_13.png,11200873,342137,49603,1471214,0.9364275056982816,0.8804547980653514,0.995591030992822,0.8839012074333139,0.883585644543517,0.9364275056982816,0.8733777505488334,0.1886766544370064,0.004408969007178008,0.25,1.75
HistoKit (no postprocessing),gaussian,1875292b-dccd-c5b5-17ad-67c30baa6d69_130951_12.png,7223823,277122,9023,957392,0.9373030248161078,0.882004039443054,0.9987524965967753,0.882976795011499,0.8858658424821905,0.9373030248161077,0.9684670359433154,0.22447862073658137,0.001247503403224678,0.25,1.75
HistoKit (no postprocessing),gaussian,6f1702fd-ae84-1c96-04ae-a23a14a5d2d4_111419_3.png,4543996,344875,16579,74294,0.9900997563424236,0.9803936206179722,0.9963647127829276,0.9839130933743875,0.9817514715615903,0.9900997563424235,0.9541324760550444,0.8227588395134182,0.0036352872170724087,0.25,1.75
HistoKit (no postprocessing),gaussian,c0272a60-2518-4785-1810-6431c15f4b4b_130712_3.png,33230173,2122055,166133,363238,0.9920977274765916,0.984319367583875,0.9950254078999037,0.989187224840014,0.9852467277169003,0.9920977274765916,0.9273953888404275,0.8538449993622482,0.00497459210009634,0.25,1.75
HistoKit (no postprocessing),gaussian,04e13be9-17d6-1bd0-76ee-d5d53a64912e_105258_3.png,9188827,316013,1446,1667214,0.9167597594250994,0.8463125030681593,0.9998426597338295,0.8464252299710364,0.8506591488790441,0.9167597594250992,0.9954450810970865,0.159342828632325,0.00015734026617054793,0.25,1.75
HistoKit (no postprocessing),gaussian,e398b039-2e70-a00a-855c-e3ff4eba631e_115619_3.png,16725945,538508,24065,4085882,0.8905818424162801,0.8027467698527138,0.9985632844398302,0.8036749969140143,0.80771638034284,0.8905818424162801,0.9572233292390498,0.11644952090978486,0.001436715560169815,0.25,1.75
HistoKit (no postprocessing),gaussian,b91bdd22-8eea-af27-bee7-880d6f1d7c1e_121440_1.png,5068445,1313900,70692,687075,0.9304459975197016,0.8699383063987373,0.986244383054976,0.8806232972867786,0.8938718328227905,0.9304459975197017,0.9489438043842519,0.656629892927198,0.013755616945024038,0.25,1.75
