Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,d5907b31-ce36-7334-168a-45b235153f97_142531_3.png,4360003,264064,2417,2080497,0.8071897227786562,0.6767125822046132,0.9994459497251525,0.6769665398649173,0.689440897476823,0.8071897227786561,0.9909299349672209,0.1126283342595906,0.000554050274847447,0.25,2.25
HistoKit (no postprocessing),gaussian,e31b457d-11d9-9b22-d318-5b97845e05b9_143436_1.png,6844376,181455,4687,1263968,0.9151821569072768,0.843627492610345,0.9993156728153909,0.8441151485432784,0.8470483885318512,0.9151821569072769,0.9748202984818042,0.12553764538131745,0.000684327184609048,0.25,2.25
HistoKit (no postprocessing),gaussian,b4a3ca7b-c417-ed09-85e0-46323c53f954_140543_2.png,22020057,1146511,56794,10354,0.9984776203066063,0.9969598688471447,0.9974274410784401,0.9995300133075139,0.9971098897825901,0.9984776203066063,0.9528016587648186,0.9910499496484032,0.0025725589215599633,0.25,2.25
HistoKit (no postprocessing),gaussian,07cdd1fa-039b-ff4e-0ffc-87e5bf5a31f8_163453_9.png,0,3231140,935,0,0.0,0.0,0.0,,0.9997107121585979,,0.9997107121585979,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,63515737-df00-8806-b37c-2eeed3f51d2f_160144_4.png,6791801,3410050,1278293,71776,0.909595637937919,0.8341819508294778,0.8416012254628013,0.9895424790892562,0.8831303367751854,0.9095956379379189,0.7273465273338576,0.9793855293170882,0.1583987745371987,0.25,2.25
HistoKit (no postprocessing),gaussian,e31b457d-11d9-9b22-d318-5b97845e05b9_143436_6.png,2653552,276547,14895,1771434,0.7481714425159158,0.5976628652885067,0.9944181016149094,0.5996746656373602,0.6212538387101425,0.7481714425159157,0.9488920608560194,0.13503396760028535,0.005581898385090654,0.25,2.25
HistoKit (no postprocessing),gaussian,3ac230b9-44c8-f340-4d1e-154210441df7_162156_3.png,6665158,578290,14204,5074756,0.7237155249750316,0.56704875686972,0.9978734495899458,0.567734823270426,0.5873506617685694,0.7237155249750317,0.9760267614524366,0.10229706250400226,0.002126550410054134,0.25,2.25
HistoKit (no postprocessing),gaussian,0a27a470-b16c-7ffd-586b-263aff58f3c5_151319_4.png,6936674,318258,95,1793390,0.8855234494425261,0.7945644518043715,0.9999863048632583,0.794573098204091,0.8017901915882082,0.8855234494425261,0.9997015891164839,0.15071546015244966,1.3695136741615584e-05,0.25,2.25
HistoKit (no postprocessing),gaussian,1ee935a2-6e4b-4d5e-7e96-395ae0ea6869_153651_2.png,18239754,22552419,330607,1442435,0.9536490508475906,0.9114045833475742,0.9821970612202962,0.9267136902302889,0.9583452826445256,0.9536490508475907,0.9855523041401955,0.9398856521485816,0.01780293877970385,0.25,2.25
HistoKit (no postprocessing),gaussian,58dff1be-4537-9c42-d313-957df44346bb_144618_2.png,13503049,4123954,60712,357785,0.9847400845846584,0.96993889902745,0.9955239553395256,0.9741873396651313,0.9768087888947383,0.9847400845846584,0.9854917931323551,0.9201682650417617,0.004476044660474333,0.25,2.25
