"Method","Mode","Image","TP","TN","FP","FN","DICE","JACCARD","PRECISION","RECALL","ACCURACY","F1","SPECIFICITY","NPV","FDR","Overlap","Sigma","Organ","Dataset"
"HistoKit (no postprocessing)","constant","56684d08-371d-ca88-16cf-e095618ad483_134728_3.png",10025839,264283,14379,1067849,0.948791860813614,0.902572787866692,0.998567859781531,0.903742650775829,0.904836907059667,0.948791860813614,0.948399853586065,0.198391000291262,0.00143214021846936,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","63515737-df00-8806-b37c-2eeed3f51d2f_160144_2.png",10518352,6766013,852102,156040,0.954268585047045,0.912536977852936,0.925059984412232,0.985381837204405,0.944887707300044,0.954268585047045,0.888147921106468,0.977457554861253,0.0749400155877681,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","f6e1dfa1-5106-6910-1781-639e714c1d19_164025_3.png",8291717,420479,2311,1164049,0.934288814844837,0.876681063180179,0.999721365782705,0.876895325032366,0.881930112052814,0.934288814844837,0.994533929373921,0.265365458988418,0.000278634217294661,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","c428abbd-190a-bb14-c088-c4a63bc0a23d_153345_5.png",5286251,90799,9517,239985,0.976944935522108,0.954928986174058,0.998202904658965,0.956573515861429,0.955656323801859,0.976944935522109,0.90512978986403,0.27449634807004,0.00179709534103458,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","dacb3a12-7e96-468f-217d-f09682601575_140850_1.png",7466182,365224,4440,3114574,0.82721463148132,0.70534187557793,0.999405671977514,0.70563785801317,0.715169463819653,0.82721463148132,0.987989092797784,0.104955517532914,0.000594328022485946,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","6a40a23d-a9fd-108a-edd5-261bdad9c312_144347_3.png",9086967,215730,1168,698237,0.962942169374481,0.928532759637586,0.999871480782361,0.928643592918451,0.930074198403496,0.962942169374481,0.994614980313327,0.236036968511992,0.000128519217639263,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","41a3604a-76bd-d0c1-802d-8dec5b7bd91d_153025_2.png",5473192,1143389,47801,43671,0.991712883371553,0.983561990445425,0.991341956057542,0.992084088366885,0.986363852521738,0.991712883371553,0.959871221215759,0.963210789682072,0.00865804394245745,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","22383f59-0019-4bd8-48c3-85b3dbec63de_150057_1.png",5674042,286480,2694,1064644,0.91403127497398,0.841673663255891,0.999525431515575,0.842010148566056,0.848127595028928,0.91403127497398,0.990683809747764,0.212030872073918,0.000474568484424853,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","422cfa7e-fd3c-6102-75fb-900aaca16bc3_143008_7.png",0,4447149,45651,0,0,0,0,NA,0.989839075854701,NA,0.989839075854701,1,1,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","f881e0d1-5083-a9bf-24e9-defb3fc05474_163258_1.png",2508274,6672402,33601,2673,0.992821041390336,0.985744422978069,0.986781017949348,0.998935461401615,0.996064424782602,0.992821041390336,0.994989414707986,0.999599555061179,0.0132189820506516,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","7113876b-cb4d-9a5f-bbe7-a494ab48a133_145721_4.png",7742456,331557,2202,64576,0.995706061527718,0.991448841205168,0.999715674985261,0.991728482731978,0.991797111607459,0.995706061527718,0.993402425103143,0.836984043238003,0.000284325014739192,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","270d8023-676b-6232-2685-5d351aceebe3_141155_3.png",18169111,6549895,28828,31206,0.998350635261206,0.996706702371395,0.998415864565762,0.998285414479319,0.997577226559221,0.998350635261206,0.995617994556086,0.995258240224546,0.00158413543423791,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f9c9fe62-ad13-adcd-2a95-e3f0edb47dd0_140030_2.png",4494706,3634941,12883,13735,0.997047702813766,0.994112786431585,0.997141931085554,0.996953492349129,0.996736496423302,0.997047702813766,0.996468305488423,0.996235620811494,0.00285806891444628,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f809f95e-93da-4287-8a36-e23950f18d38_162835_3.png",4132020,643614,9278,5368,0.998230878668426,0.996468005863023,0.997759639610576,0.99870256306636,0.99694255868133,0.998230878668426,0.985789380173137,0.991728584151795,0.0022403603894238,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","c428abbd-190a-bb14-c088-c4a63bc0a23d_153345_4.png",4722366,294693,739,1452842,0.866623302156948,0.764638362343459,0.999843535132079,0.764729868208488,0.775357460776677,0.866623302156948,0.997498578353056,0.168633532375603,0.000156464867920573,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","58dff1be-4537-9c42-d313-957df44346bb_144618_1.png",6752902,1968448,206762,60172,0.980618668561037,0.961974325326119,0.970291381882804,0.99116815698758,0.970302006478656,0.980618668561037,0.904946189103581,0.97033845668484,0.0297086181171965,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","d453b2d1-a9e4-4e23-336a-b459202a3483_134957_2.png",3919693,5943845,133236,28626,0.979770405816693,0.960343055526631,0.967125997025855,0.992749825938583,0.983854808785684,0.979770405816693,0.978075658362954,0.995207008958269,0.0328740029741454,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","3387f347-06dd-7f7b-50b8-8d1a72088303_152337_2.png",7250928,315374,21847,1596355,0.899615621730393,0.817546704129943,0.996996057213375,0.819565509546829,0.823811715907577,0.899615621730393,0.935214592211043,0.164967942632036,0.00300394278662546,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","05946af2-9c28-2772-aad0-50112b864693_161912_3.png",7533251,675233,9452,16724,0.998265649078315,0.996537303687171,0.998746868330889,0.997784893327461,0.996821240949839,0.998265649078315,0.986195111620672,0.975830868103076,0.00125313166911119,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","ebe8788e-b613-8ad7-a427-cb1985a3fb1a_141552_1.png",2286335,1522316,12638,30129,0.990733921836654,0.981637987516219,0.994502762755369,0.986993538427534,0.988895778126394,0.990733921836654,0.991766528508346,0.980592549172434,0.00549723724463054,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","471ad0ae-4155-cece-bd54-ae74bd634547_150346_3.png",0,8627934,1284241,175,0,0,0,0,0.870422654567282,NA,0.870438021927579,0.99997971745605,1,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","ef3a72f1-b16d-9fbd-0abf-47c8ae24cc17_170601_4.png",10342242,363186,27187,2631791,0.886093245294978,0.795482423957136,0.997378158430903,0.797149352094295,0.801040315596518,0.886093245294978,0.930356351489473,0.121265038095451,0.00262184156909701,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","constant","dc136a81-d3ff-9bc7-279b-395bfecb1ce3_154313_2.png",27137375,886506,25423,30180,0.998976575764196,0.997955244181053,0.999064050765315,0.998889116079824,0.998019799794042,0.998976575764196,0.972121733161244,0.96707705801114,0.00093594923468488,0.75,NA,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","4904a2d8-c11b-e076-57bb-00888e6b2940_163059_5.png",2892607,297061,238,1875222,0.755183421197665,0.606662406379776,0.999917728049723,0.606692689691681,0.629730976196455,0.755183421197665,0.99919945913037,0.136750598333643,8.22719502773221e-05,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","c428abbd-190a-bb14-c088-c4a63bc0a23d_153345_1.png",6792112,215166,10006,1010876,0.930101020834768,0.869335366186125,0.998528987588866,0.87045014038212,0.872837362484056,0.930101020834768,0.955562858614748,0.175496434869279,0.0014710124111343,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","2dc79713-fe92-e338-056d-e78ad1a4ce13_164524_11.png",0,5171455,37889,0,0,0,0,NA,0.992726723364785,NA,0.992726723364785,1,1,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","d453b2d1-a9e4-4e23-336a-b459202a3483_134957_4.png",6708975,3509016,197,63109,0.995304146735289,0.990652189417421,0.999970637211268,0.990681007500793,0.993842605655687,0.995304146735289,0.99994386205682,0.982332925079609,2.9362788731605e-05,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","05946af2-9c28-2772-aad0-50112b864693_161912_1.png",2644541,2700836,183267,112682,0.947010320981209,0.899353849188401,0.935191144519006,0.959132068751784,0.947539106940461,0.947010320981209,0.936456152918256,0.959949785286606,0.0648088554809945,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f6e1dfa1-5106-6910-1781-639e714c1d19_164025_2.png",18404743,444014,32322,1120538,0.969631486947619,0.941053103491261,0.998246901011631,0.942610915561215,0.942361660059784,0.969631486947619,0.932144536629606,0.283796256052851,0.00175309898836935,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1be40c17-0405-b8eb-ad17-4ef04954d623_152129_1.png",8087337,3540949,152596,196414,0.978878196896043,0.958630198591879,0.981480917381246,0.976289243846175,0.970860701781103,0.978878196896043,0.958685761240218,0.947445832797082,0.0185190826187543,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","3ac230b9-44c8-f340-4d1e-154210441df7_162156_4.png",8657451,416506,4315,2077453,0.892673948672633,0.80615275654589,0.999501833690728,0.80647679755683,0.813390165139424,0.892673948672633,0.98974623414706,0.167005953185277,0.000498166309272266,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","270d8023-676b-6232-2685-5d351aceebe3_141155_2.png",11836003,1114147,22693,28757,0.997831260335762,0.995671907178098,0.998086383190867,0.997576267872254,0.996042794732956,0.997831260335762,0.980038527849126,0.974838656615079,0.00191361680913315,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","a3ea1aa4-9d27-f0ff-d78c-d53e7ea281e3_155514_4.png",6167262,2056916,40736,32134,0.994126889175922,0.988322362411564,0.993438142215896,0.994816591809912,0.991217358270074,0.994126889175922,0.980580191566571,0.984617888513918,0.00656185778410367,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","3387f347-06dd-7f7b-50b8-8d1a72088303_152337_3.png",10420251,1913986,279441,2798666,0.871309113335144,0.771964338180985,0.973883266920207,0.788283261026603,0.800283006919648,0.871309113335144,0.87260072936095,0.40613777550305,0.0261167330797933,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1488fbc9-017a-a46d-0a46-5c2b5553bccd_165456_2.png",3095215,336000,1033,2276812,0.731014285672111,0.576061871633669,0.999666370394103,0.5761726439573,0.601012250703268,0.731014285672111,0.996935018232636,0.128597082377148,0.000333629605897202,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","3b6bcf08-7683-ffda-cbbf-264b629cb5e9_151938_7.png",0,4665536,22834,0,0,0,0,NA,0.995129650603515,NA,0.995129650603515,1,1,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","de5f0ae0-f8ac-a1c9-11af-b29f5b85668c_164243_1.png",23642018,4756982,299609,234165,0.988837339058397,0.977921136978677,0.987485854658081,0.990192527842495,0.981551233213932,0.988837339058397,0.940748816742347,0.953083930407179,0.0125141453419185,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","9c11305f-9a45-9e5e-ad0d-26ee9868ea85_151624_4.png",4306288,571226,12,77787,0.991047682062051,0.982254229900091,0.999997213385041,0.982256918506184,0.984299881763271,0.991047682062052,0.999978992994164,0.880145698160129,2.78661495947797e-06,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","3ac230b9-44c8-f340-4d1e-154210441df7_162156_2.png",3282601,307026,3270,1799263,0.784585314903017,0.645528908382749,0.999004830073974,0.645944283436157,0.665712256312869,0.784585314903017,0.989461675303581,0.145766321715586,0.000995169926025702,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","dd39d066-a837-16fd-ad92-0770b0888627_135807_1.png",3672083,1567874,623550,1398905,0.78407848465311,0.644843005701253,0.85484095126376,0.724135612231778,0.721517451777729,0.78407848465311,0.715458989223446,0.528476843067852,0.14515904873624,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","523eb3b3-2631-904b-3147-344aab2a0e69_072855_1.png",9200671,5717465,1623049,475799,0.89761811963694,0.81425333237636,0.85004702634584,0.950829279685671,0.876661575282671,0.89761811963694,0.778891641647983,0.923174758899346,0.14995297365416,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","6a40a23d-a9fd-108a-edd5-261bdad9c312_144347_2.png",4408096,277934,3732,1077483,0.890757750994781,0.803032657468305,0.999154092135958,0.8035789840963,0.812524871060619,0.890757750994781,0.986750264497667,0.205054237920876,0.000845907864041844,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","ef3a72f1-b16d-9fbd-0abf-47c8ae24cc17_170601_2.png",12496780,746450,6652,6859130,0.784497055840011,0.645409424641223,0.999467986069745,0.645631230978032,0.658571888066903,0.784497055840011,0.991167199131061,0.0981450461371782,0.000532013930255309,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","6edc5bc4-e291-c11b-6fc8-450de3279215_144119_1.png",4546944,3449993,36278,54180,0.990150850153076,0.980493819599853,0.992084607727926,0.988224616419814,0.988814939792109,0.990150850153076,0.989594039017621,0.984538434603543,0.0079153922720741,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","695348ba-b4ad-0d7a-344d-f5cf6987dc2a_161433_7.png",2627425,3964725,53710,243815,0.946414822485873,0.898280312483974,0.979967439162892,0.915083726891517,0.956815814969501,0.946414822485873,0.986634100091205,0.942066607422051,0.0200325608371082,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","e64bebf4-9607-79c9-1f30-ec705b16f913_135513_1.png",10191119,4600520,132074,73419,0.990018666942948,0.980234618739259,0.987206090208717,0.992847315680452,0.986297846814978,0.990018666942948,0.972092683209251,0.984291836072315,0.0127939097912826,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","6a40a23d-a9fd-108a-edd5-261bdad9c312_144347_4.png",2639105,245955,2722,699546,0.882573265882761,0.789826517422628,0.998969652441284,0.79047046247122,0.804236467922643,0.882573265882761,0.989054074160457,0.260131930056129,0.00103034755871599,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f93aef69-f3ba-d018-c3df-4d10344df03f_145423_3.png",4726797,266774,1652,636831,0.936734232210079,0.880997263889303,0.999650625395346,0.881268611469699,0.886634077017017,0.936734232210079,0.993845603630051,0.29523298343856,0.000349374604653661,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","6ea845c8-2c0d-1181-8621-d91147212828_165222_1.png",3922307,2865285,20842,41841,0.992072765193972,0.984270224015619,0.994714376758271,0.989445146851228,0.990849564433545,0.992072765193972,0.992778557561743,0.985607434971859,0.00528562324172888,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","4904a2d8-c11b-e076-57bb-00888e6b2940_163059_1.png",2391448,387882,14257,242783,0.948999352372729,0.902948399237603,0.994073670711912,0.907835341699342,0.915346285202396,0.948999352372729,0.964547084465819,0.615036509081684,0.00592632928808811,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f881e0d1-5083-a9bf-24e9-defb3fc05474_163258_2.png",2720418,12447369,20882,53111,0.986582902207847,0.973521074745268,0.992382446284609,0.980850750073282,0.995145383282005,0.986582902207847,0.998325186106696,0.995751283150727,0.00761755371539051,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","22383f59-0019-4bd8-48c3-85b3dbec63de_150057_3.png",5097894,157997,2907,642863,0.940435682768104,0.887568283938615,0.999430089509471,0.888017730065913,0.890578262628097,0.940435682768104,0.981933326704122,0.197284169517768,0.00056991049052884,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f93aef69-f3ba-d018-c3df-4d10344df03f_145423_2.png",2997769,231341,97081,1324059,0.80838591078108,0.678395730710906,0.968631436095449,0.693634499105471,0.694394925004032,0.80838591078108,0.704401653969588,0.148734087694484,0.0313685639045511,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","41a3604a-76bd-d0c1-802d-8dec5b7bd91d_153025_1.png",8920984,1726497,15497,14138,0.998341782771249,0.996689055807202,0.998265872215249,0.998417704872972,0.997224437760159,0.998341782771249,0.991103872918047,0.991877676824837,0.00173412778475107,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","dd39d066-a837-16fd-ad92-0770b0888627_135807_4.png",3776149,792741,105347,1290456,0.844011260042773,0.730120658505725,0.972859175946594,0.745301636894923,0.765989129700389,0.844011260042773,0.882698577422257,0.380540582575724,0.0271408240534062,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1488fbc9-017a-a46d-0a46-5c2b5553bccd_165456_4.png",11146275,324654,13,2303390,0.906350325193742,0.828739171302094,0.999998833692436,0.828739972333883,0.832775701936036,0.906350325193742,0.999959958973348,0.123534461371271,1.16630756355838e-06,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","bb87bd99-35a9-7681-1e96-e16035c6cb7c_142800_4.png",7997186,6010275,516345,473830,0.94170141835399,0.889825834302194,0.939350076953969,0.944064560850788,0.933977928254826,0.94170141835399,0.920886308686579,0.926924378923537,0.0606499230460311,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","56684d08-371d-ca88-16cf-e095618ad483_134728_1.png",6270087,294737,27713,1398706,0.897869222651508,0.814666681218724,0.995599574454571,0.817610672240077,0.821502236886051,0.897869222651509,0.914054892231354,0.174046011587045,0.00440042554542856,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","d5907b31-ce36-7334-168a-45b235153f97_142531_2.png",2532311,293263,2151,2538315,0.665951794377659,0.499196199635821,0.999151299171185,0.499407962646032,0.526565959254869,0.665951794377659,0.992718693088344,0.103568752123374,0.000848700828814952,0.9,1.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e63bf8d-5610-726c-f6ab-7421ed7c18fd_161152_2.png",6955653,236154,3877,646636,0.9553274903362,0.91447557152973,0.999442922151352,0.91494193393595,0.917050949208908,0.9553274903362,0.983847919643713,0.267508694026892,0.000557077848647825,0.9,1.75,"Colon","GrandQC"
