"Method","Mode","Image","TP","TN","FP","FN","DICE","JACCARD","PRECISION","RECALL","ACCURACY","F1","SPECIFICITY","NPV","FDR","Overlap","Sigma","Organ","Dataset"
"HistoKit (no postprocessing)","gaussian","cbe296c0-32ef-a6c0-58c3-7dcdd9f9743d_115103_2.png",2744071,1293057,2774378,83966,0.657539232678279,0.489801451695385,0.497254029166528,0.970309440788787,0.585475222000756,0.657539232678279,0.317904772909708,0.939023531197373,0.502745970833472,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","aedd99b7-9b77-3379-0a55-09f4124063bb_103758_1.png",18611988,4123692,1110888,884418,0.949124361838139,0.903174769089042,0.9436751516361,0.954636869995424,0.91931959364661,0.949124361838139,0.787778962209002,0.823402840592559,0.0563248483638999,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","367a29b2-8f5a-4095-840e-86626c38d291_123703_3.png",4499040,1562175,58148,32327,0.99004517219734,0.980286588016381,0.987240377179963,0.99286594972334,0.985292659415543,0.99004517219734,0.964113328021635,0.979725958324292,0.0127596228200373,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","9761f929-4dae-801a-b291-ba7ecada0fc3_101038_4.png",4768341,539696,1570,2680499,0.780495649678105,0.64001054975498,0.999670853397474,0.640145445465334,0.664326230465528,0.780495649678105,0.997099392904782,0.167597303889982,0.000329146602525707,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","d7d73023-1258-3c47-44ee-6493877f23d1_111048_1.png",5754447,485692,95506,2640847,0.807911158016425,0.6777273048476,0.983674056868491,0.685437222329558,0.695164547576046,0.807911158016425,0.835673901149006,0.155344935726054,0.0163259431315089,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","16277008-7349-6ea9-1043-9abf63a9d11e_105523_1.png",1769924,253126,2185,968843,0.784736268520793,0.645733307259667,0.998767005867021,0.646248476047798,0.675683799820846,0.784736268520793,0.991441810184442,0.207146007795615,0.0012329941329794,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","78f7eac9-40c9-a096-07a4-a0166ddd84e8_103411_8.png",0,5971845,612495,0,0,0,0,NA,0.906977009085193,NA,0.906977009085193,1,1,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","7f0a6db3-032c-fd36-2371-511c4ae59038_115247_3.png",3632064,691222,2031,15653,0.997571483581284,0.995154733970674,0.999441126332691,0.995708822806155,0.995926256113265,0.997571483581284,0.997070333630002,0.977856056587091,0.000558873667309192,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","37e97aba-1a30-28bd-be40-a79de2fca963_105321_2.png",3131588,834233,78399,15176,0.985279429696082,0.970985962569954,0.975576536602796,0.9951772678218,0.976948541113013,0.985279429696082,0.914095714373373,0.982133459852674,0.0244234633972038,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","0f170c8e-9c83-6973-94f2-3858ac80f3dc_115930_5.png",7115490,280684,40464,499642,0.963434916024455,0.929449516406038,0.994345408033646,0.934388267990627,0.931944689451481,0.963434916024455,0.874002017761281,0.359700945502264,0.00565459196635417,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","c149f6be-4555-ddd6-581f-abc8aeab9698_132314_2.png",2862182,1597449,38498,36791,0.987018361270924,0.974369449094136,0.986727939655529,0.987308953895052,0.983397943072866,0.987018361270924,0.976467452796454,0.977487394752301,0.013272060344471,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","0f170c8e-9c83-6973-94f2-3858ac80f3dc_115930_4.png",5222786,363790,9801,2373887,0.814199104235162,0.686623789156448,0.99812693033102,0.687509650606259,0.700927346948608,0.814199104235162,0.973765427968018,0.132882732331097,0.00187306966898018,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","d76874a4-c608-41cd-b260-c14f0dca935a_100643_5.png",0,3918314,11456,0,0,0,0,NA,0.99708481666866,NA,0.99708481666866,1,1,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","d7d9e09c-5b48-9d63-55ef-dabd0e7bf5cd_123455_1.png",0,3119436,2656089,0,0,0,0,NA,0.540112976742374,NA,0.540112976742374,1,1,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","0a6bb222-fb92-5dbe-8347-47a6b9e62ff2_125049_3.png",4652539,335862,6678,1435514,0.865808526258296,0.763370688550487,0.9985667119604,0.76420803169749,0.775729547803756,0.865808526258296,0.980504466631634,0.189605143120376,0.00143328803959979,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","ed9d6e50-ec08-4213-59eb-4f99b1955e7c_103016_4.png",6632088,343887,70402,1913876,0.869870217662722,0.769708250554816,0.989496142478392,0.776049138517316,0.778546654876821,0.869870217662722,0.830065485687527,0.15231315244337,0.0105038575216076,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","8469f8e6-543f-6b82-f38a-8b184a96e4e9_104905_3.png",5242899,709827,1233136,31506,0.892374923832639,0.80566515063063,0.809584722750881,0.994026624804125,0.824777952295075,0.892374923832639,0.365332227119096,0.957500880171259,0.190415277249119,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","46e107b0-7f41-8fd8-abd7-fbe9d0e935a4_133028_5.png",0,11466335,72925,0,0,0,0,NA,0.993680270658604,NA,0.993680270658604,1,1,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","9761f929-4dae-801a-b291-ba7ecada0fc3_101038_3.png",8811219,1120375,42207,267210,0.982744841512493,0.966075063186383,0.99523269297106,0.970566493387788,0.969786479088832,0.982744841512493,0.96369546406189,0.807428013418998,0.00476730702893998,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","16277008-7349-6ea9-1043-9abf63a9d11e_105523_3.png",2680589,294077,135,586771,0.901328562273162,0.82038044434651,0.999949640470261,0.820414340629744,0.835211530189478,0.901328562273162,0.999541147199978,0.333856692641636,5.0359529738981e-05,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","4a12a0e8-253e-42bb-77ff-6e284ada3080_105659_4.png",4951327,6312869,9982,37129,0.995265114301695,0.990574855584885,0.99798803098134,0.992557015637704,0.995835052483325,0.995265114301695,0.998421281792027,0.994152911544224,0.0020119690186602,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","4c439187-b529-301f-82bf-3874dfa019f2_103211_2.png",2436524,1581959,10475,28506,0.992064175516879,0.984253313970281,0.995719246309459,0.988435840537438,0.990392767502065,0.992064175516879,0.993422019374115,0.982299522187691,0.00428075369054094,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","15fe4c3f-571c-b45d-d559-12744253eeb9_122421_2.png",4139643,339295,4261,490161,0.943647315365408,0.893307064100309,0.998971742588631,0.894129211517377,0.900585921791304,0.943647315365408,0.987597364039632,0.409057261626898,0.0010282574113686,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","7f0a6db3-032c-fd36-2371-511c4ae59038_115247_1.png",3419841,1182139,226321,85447,0.956404924875375,0.916452125611231,0.937928978471061,0.975623400987308,0.936551894806164,0.956404924875375,0.839313150533206,0.932590767016991,0.0620710215289392,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","d7d9e09c-5b48-9d63-55ef-dabd0e7bf5cd_123455_4.png",0,16291564,1330262,0,0,0,0,NA,0.924510547317855,NA,0.924510547317855,1,1,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","6fecdbd3-f25f-98e1-f3e7-fdc984783bf1_110414_1.png",10444262,2794535,759148,3407989,0.833684810789865,0.714802326594462,0.932239559205635,0.75397579786852,0.760591014535618,0.833684810789865,0.78637711917467,0.450548034961251,0.0677604407943653,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","efbb89df-e3ec-91fc-7f90-b36e0f9bf420_124740_1.png",3776148,458684,1098,562330,0.930575756395856,0.870165195862453,0.999709312022569,0.870385420878013,0.882576600684415,0.930575756395856,0.997611911732082,0.449243595092722,0.000290687977431176,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","d18df4a2-af46-984e-1fcb-35841267a2a7_132544_3.png",3704897,298366,101,2174045,0.773146952088598,0.630187089973657,0.999972739526445,0.630197916563899,0.648048882630242,0.773146952088598,0.99966160413044,0.120678155856773,2.72604735549115e-05,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","5b6306df-eee5-32e5-a263-7c4b8cf32245_100047_2.png",4203606,1008154,38056,24909,0.992566271047228,0.985242247228512,0.99102804513891,0.994109279498831,0.988062884794942,0.992566271047228,0.963624893663796,0.97588820817317,0.00897195486108983,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","36686384-7dd5-47b9-9af9-593716a57c66_072643_8.png",0,4124958,0,0,NA,NA,NA,NA,1,NA,1,1,NA,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","786743ed-e3ab-4cc3-3e88-4ee844fd6584_104341_2.png",6064314,2819895,54872,70759,0.989747972521227,0.979704019987254,0.991032794231128,0.98846647790499,0.986056245171945,0.989747972521227,0.980912540042376,0.975521456390146,0.00896720576887187,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","4f8d8d4c-adc3-ed68-4f51-2bb95426a546_131620_1.png",5843827,1333945,21445,3467,0.997873053607553,0.995755135813673,0.996343733078364,0.999407076162067,0.996541289330477,0.997873053607553,0.984177985672021,0.997407679907164,0.00365626692163637,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_3.png",0,7872770,300412,0,0,0,0,NA,0.963244180785403,NA,0.963244180785403,1,1,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","6dacef70-8f47-e898-de47-4738667f2bb0_100303_2.png",5324762,372604,1556,2236182,0.826360479052882,0.704100760330579,0.99970786573389,0.704245660330244,0.717995126465891,0.826360479052882,0.995841351293564,0.142826586772545,0.000292134266110285,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","b04c2edc-8554-0391-20e3-62a3af357e5f_130945_4.png",3927006,366509,196013,1466864,0.825270947260181,0.702520249529373,0.95245886570011,0.728049804685689,0.72082478789173,0.825270947260181,0.651546072864706,0.199909674681584,0.0475411342998904,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","18a7f9da-53be-2120-be0a-0738920b492f_101923_2.png",3772286,178416,38971,392541,0.945899265855274,0.897351870855831,0.989774764598661,0.905748546098073,0.901531052568405,0.945899265855274,0.820729850451039,0.312485878971621,0.0102252354013387,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","e2bfe175-7bb7-d3b3-d437-ffbd60d747a4_123954_4.png",1854792,252161,979,586020,0.863380039440644,0.759603094613749,0.999472456461492,0.759907768398385,0.782104877889435,0.863380039440644,0.996132574859761,0.300843135313256,0.000527543538507715,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","0a6bb222-fb92-5dbe-8347-47a6b9e62ff2_125049_2.png",5225999,382546,46143,4172542,0.712441131745536,0.55332703561072,0.991247769881767,0.556043645497743,0.570714738537716,0.712441131745536,0.892362528546335,0.0839821316295097,0.00875223011823278,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","b04c2edc-8554-0391-20e3-62a3af357e5f_130945_2.png",10013432,506651,14179,2226298,0.899382822583083,0.817162262262597,0.998586004183848,0.818108896192972,0.824421733842402,0.899382822583083,0.972776145767333,0.185386189058047,0.00141399581615202,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","7f0a6db3-032c-fd36-2371-511c4ae59038_115247_4.png",2869677,862090,6385,9218,0.99728877209682,0.994592205955748,0.997779950501762,0.996798077039975,0.995836279844264,0.99728877209682,0.99264803247071,0.989420503427032,0.00222004949823752,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","d18df4a2-af46-984e-1fcb-35841267a2a7_132544_1.png",7148056,154982,227663,1121159,0.913785382539805,0.841256753362823,0.969133449905019,0.864417722843099,0.844100343741115,0.913785382539805,0.405028159259888,0.121445827694589,0.0308665500949806,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","0f170c8e-9c83-6973-94f2-3858ac80f3dc_115930_1.png",5431719,266653,3090,804398,0.930812002406664,0.870578424469648,0.999431442760914,0.871009796641083,0.875882973196472,0.930812002406664,0.988544651761121,0.248963868200487,0.000568557239086047,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","76bd570a-7866-8dee-341c-c3f9290b76cf_114927_1.png",2634483,445959,37633,334304,0.934064280133872,0.876285748498214,0.985916404826737,0.8873937402717,0.892266463212758,0.934064280133872,0.92218026766365,0.571549592893678,0.0140835951732634,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","367a29b2-8f5a-4095-840e-86626c38d291_123703_1.png",12354479,6055076,169231,118354,0.988495009089857,0.977251736741722,0.986487151171658,0.990511057111083,0.984618770571328,0.988495009089857,0.972811270395242,0.980828485947034,0.0135128488283424,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","6fecdbd3-f25f-98e1-f3e7-fdc984783bf1_110414_2.png",7876919,676618,91163,2562265,0.855848880545324,0.748020839199316,0.988558978183206,0.754553133654891,0.763234024555265,0.855848880545324,0.881264318861759,0.208904736602094,0.0114410218167936,0.25,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","96e6b3f2-f43e-7954-4202-361d3af0da92_104636_1.png",4588375,231764,105175,383535,0.949437481506312,0.903742009440456,0.977591588456499,0.922859625375359,0.907944264378211,0.949437481506312,0.687851510214015,0.376668904061278,0.0224084115435012,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","0a6bb222-fb92-5dbe-8347-47a6b9e62ff2_125049_1.png",5812645,238292,35636,1784934,0.864599958648982,0.761493682543987,0.993906585541974,0.765065424130503,0.768713919710673,0.864599958648982,0.869907420928127,0.117778241283969,0.00609341445802621,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","9761f929-4dae-801a-b291-ba7ecada0fc3_101038_1.png",5032879,271745,15706,1027469,0.906095841967901,0.828313737830506,0.99688902930227,0.830460396003662,0.835663511084708,0.906095841967901,0.945361122417386,0.209161077389868,0.00311097069773016,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","32e0aaf3-9973-5f67-ccc7-24d8d8604aa6_110737_5.png",0,5461201,12707,0,0,0,0,NA,0.997678623754729,NA,0.997678623754729,1,1,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","36c069a8-8f9e-b246-f3af-1b6cffe0751a_123150_5.png",2114127,342896,2955,1190891,0.779818520499437,0.639100440058005,0.998604210890273,0.639671856552672,0.672996757758221,0.779818520499437,0.991455858158571,0.223561680989603,0.00139578910972745,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","4c439187-b529-301f-82bf-3874dfa019f2_103211_1.png",5214956,2768088,6931,67305,0.992932696683253,0.985964585895161,0.998672702032809,0.987258297157221,0.990786468882799,0.992932696683253,0.997502359443305,0.976262549847587,0.00132729796719079,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","96e6b3f2-f43e-7954-4202-361d3af0da92_104636_4.png",2932566,365764,1102,2113459,0.735007223962125,0.581036696718747,0.999624361038809,0.581163589161766,0.609347204663829,0.735007223962125,0.996996178441175,0.147531706506434,0.000375638961191246,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","d7d9e09c-5b48-9d63-55ef-dabd0e7bf5cd_123455_3.png",0,3207564,1107,0,0,0,0,NA,0.99965499734937,NA,0.99965499734937,1,1,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","0fcbbf47-bbbc-4a27-0d18-fe35bf99ccdb_133554_3.png",1472948,242871,637,1178992,0.714065724968337,0.555289441173621,0.999567720898353,0.555422822537463,0.592591889061727,0.714065724968337,0.997384069517223,0.170811815203012,0.000432279101646664,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","6fecdbd3-f25f-98e1-f3e7-fdc984783bf1_110414_3.png",2429812,762462,394016,866460,0.79404323458767,0.658434246866369,0.860467422236765,0.73713941082532,0.716921902195273,0.79404323458767,0.659296588434886,0.468077661177147,0.139532577763235,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","db9f8afe-40d5-d8aa-882f-512377b755a1_120139_3.png",5414208,872279,313248,126165,0.961002869319369,0.924933131133703,0.945307654916947,0.977228067496539,0.93466852019804,0.961002869319369,0.735773204659194,0.873638381321336,0.0546923450830526,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","cbe296c0-32ef-a6c0-58c3-7dcdd9f9743d_115103_5.png",2835250,665502,26142,35252,0.989289055240728,0.978805127589031,0.990863887226916,0.987719221237261,0.982764883864951,0.989289055240728,0.962203098703957,0.949694186547633,0.00913611277308387,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","db9f8afe-40d5-d8aa-882f-512377b755a1_120139_1.png",4084127,7783156,800350,308267,0.880496667464709,0.786506517556036,0.836144176746047,0.929817999022856,0.914563382886736,0.880496667464709,0.906757215524752,0.961902004134501,0.163855823253953,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","aedd99b7-9b77-3379-0a55-09f4124063bb_103758_2.png",4813869,132338,22375,564942,0.942504763802055,0.89126147479461,0.995373475779965,0.894968981062915,0.893862030778217,0.942504763802055,0.855377376173948,0.189791762276274,0.00462652422003522,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","16277008-7349-6ea9-1043-9abf63a9d11e_105523_2.png",6779603,376206,659,1622226,0.893105304137618,0.806856611993971,0.999902806115752,0.806919898036487,0.815133663390021,0.893105304137618,0.998251363220251,0.188250588461354,9.71938842481308e-05,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","ed9d6e50-ec08-4213-59eb-4f99b1955e7c_103016_3.png",9781173,224897,104958,487096,0.970624082086294,0.942924800546638,0.989383308798963,0.952562987977818,0.944135962175947,0.970624082086294,0.681805641872944,0.31586967849403,0.0106166912010371,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","042c1e4d-d1be-7f85-b2e1-b98e0b68f672_101215_1.png",3921326,656005,1377142,35087,0.847407114148739,0.73521806749907,0.7400867571532,0.991131613408408,0.764218239737143,0.847407114148739,0.322654977726647,0.949229624999277,0.2599132428468,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","e2bfe175-7bb7-d3b3-d437-ffbd60d747a4_123954_6.png",2150354,172140,2250,751185,0.850927249189427,0.740533833553333,0.99895475433475,0.741108080918437,0.755054489229108,0.850927249189427,0.987097884052985,0.186434895621802,0.00104524566525009,0.5,1.75,"Breast","GrandQC"
"HistoKit (no postprocessing)","gaussian","15fe4c3f-571c-b45d-d559-12744253eeb9_122421_3.png",2472270,166099,754,200194,0.960946755681871,0.924829175922053,0.999695110116198,0.925090104113657,0.92922664147751,0.960946755681871,0.995481052183659,0.453459389068314,0.000304889883802179,0.5,1.75,"Breast","GrandQC"
