Method,Mode,Image,TP,TN,FP,FN,DICE,JACCARD,PRECISION,RECALL,ACCURACY,F1,SPECIFICITY,NPV,FDR,Overlap,Sigma
HistoKit (no postprocessing),gaussian,9761f929-4dae-801a-b291-ba7ecada0fc3_101038_3.png,8811167,1120677,41905,267262,0.9827584428096677,0.9661013511127992,0.9952666147976658,0.9705607655245198,0.9698108907411582,0.9827584428096678,0.9639552306848033,0.8074396641350953,0.004733385202334286,0.25,2.25
HistoKit (no postprocessing),gaussian,4a12a0e8-253e-42bb-77ff-6e284ada3080_105659_4.png,4951238,6312901,9950,37218,0.9952593278714293,0.990563391609245,0.9979944319787922,0.9925391744459608,0.9958300132778644,0.9952593278714293,0.9984263428001071,0.9941390074737182,0.002005568021207824,0.25,2.25
HistoKit (no postprocessing),gaussian,d7d9e09c-5b48-9d63-55ef-dabd0e7bf5cd_123455_4.png,0,16293129,1328697,0,0.0,0.0,0.0,,0.9245993576375116,,0.9245993576375116,1.0,1.0,0.25,2.25
HistoKit (no postprocessing),gaussian,15fe4c3f-571c-b45d-d559-12744253eeb9_122421_2.png,4139843,339313,4243,489961,0.9436733307575089,0.8933536927873196,0.9989761312868507,0.8941724098903538,0.9006297553364325,0.9436733307575089,0.987649757244816,0.4091687427798291,0.0010238687131492927,0.25,2.25
HistoKit (no postprocessing),gaussian,4c439187-b529-301f-82bf-3874dfa019f2_103211_2.png,2436545,1581843,10591,28485,0.9920450571092263,0.9842156776017007,0.9956720836112092,0.9884443597035331,0.9903693538624125,0.9920450571092264,0.9933491749108597,0.9823110571262501,0.004327916388790815,0.25,2.25
HistoKit (no postprocessing),gaussian,7f0a6db3-032c-fd36-2371-511c4ae59038_115247_1.png,3419918,1181600,226860,85370,0.9563440829544918,0.9163404023634647,0.9377916615708441,0.9756453677985946,0.9364578728905104,0.9563440829544917,0.8389304630589438,0.9326187676109142,0.06220833842915582,0.25,2.25
HistoKit (no postprocessing),gaussian,6fecdbd3-f25f-98e1-f3e7-fdc984783bf1_110414_1.png,10444580,2795088,758595,3407671,0.8337180138146524,0.7148511455120394,0.932287498856351,0.7539987544262662,0.760641054941378,0.8337180138146525,0.7865327323793372,0.45062011920824263,0.067712501143649,0.25,2.25
HistoKit (no postprocessing),gaussian,efbb89df-e3ec-91fc-7f90-b36e0f9bf420_124740_1.png,3777136,458690,1092,561342,0.9307066191629955,0.8703940713019953,0.9997109756213759,0.8706131505103863,0.8827837591126784,0.9307066191629954,0.997624961394748,0.4496819707617016,0.0002890243786240534,0.25,2.25
HistoKit (no postprocessing),gaussian,5b6306df-eee5-32e5-a263-7c4b8cf32245_100047_2.png,4203551,1008225,37985,24964,0.9925680494721932,0.9852457517871792,0.9910445178350484,0.9940962725685022,0.9880659181284333,0.9925680494721932,0.9636927576681545,0.975837915424961,0.008955482164951565,0.25,2.25
HistoKit (no postprocessing),gaussian,d18df4a2-af46-984e-1fcb-35841267a2a7_132544_3.png,3703844,298371,96,2175098,0.7730125446603642,0.6300085149985423,0.9999740816535905,0.6300188027029353,0.6478792322153187,0.7730125446603642,0.9996783564012102,0.12062855851437798,2.5918346409499072e-05,0.25,2.25
HistoKit (no postprocessing),gaussian,36686384-7dd5-47b9-9af9-593716a57c66_072643_8.png,0,4124958,0,0,,,,,1.0,,1.0,1.0,,0.25,2.25
HistoKit (no postprocessing),gaussian,786743ed-e3ab-4cc3-3e88-4ee844fd6584_104341_2.png,6064027,2820031,54736,71046,0.9897352959514065,0.9796791791152198,0.9910544010284432,0.9884196976955286,0.9860394857178374,0.9897352959514065,0.9809598482242213,0.9754257669373732,0.008945598971556832,0.25,2.25
HistoKit (no postprocessing),gaussian,4f8d8d4c-adc3-ed68-4f51-2bb95426a546_131620_1.png,5843833,1333940,21450,3461,0.9978731409834062,0.9957553098243849,0.9963428874616962,0.9994081022777374,0.9965414281676108,0.997873140983406,0.9841742966968917,0.9974121448989496,0.0036571125383037784,0.25,2.25
HistoKit (no postprocessing),gaussian,adf4a334-3c2a-d6ae-0b72-c218c11535ea_115443_3.png,0,7872959,300223,0,0.0,0.0,0.0,,0.9632673051939868,,0.9632673051939868,1.0,1.0,0.25,2.25
